"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.document_url","Answer.Collaboration","Answer.Communication","Answer.Creativity","Answer.Customer Service","Answer.Education Level","Answer.Entertainment","Answer.Finance","Answer.Government","Answer.Healthcare","Answer.Job Title","Answer.Law","Answer.Leadership","Answer.Manufacturing","Answer.Organization/Planning","Answer.Other","Answer.Problem-Solving","Answer.Service Industry","Answer.Sports","Answer.Technology","Answer.Time Management","Approve","Reject"
"3EKZL9T8Y82J17JWSIYCJ0ZVH9XHCM","3PICF97GBQ3OSYV7E64NX32021FP70","Extract information from resumes","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 09:51:16 PDT 2021","20","BatchId:4434311;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 09:51:16 PDT 2021","","","32AT8R96GMP6ZUC6F50D64OQ89SUS6","AZJYLX4T2W3NL","Submitted","Fri May 07 17:51:48 PDT 2021","Fri May 07 18:47:15 PDT 2021","Mon May 10 18:47:15 PDT 2021","","","","3327","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume1.pdf","TRUE","FALSE","FALSE","FALSE","bachelors","0",">5","0","0","Private Equity Associate – Enterprise Software and Technology-Enabled Services","0","FALSE","0","FALSE","0","TRUE","0","0",">5","FALSE"
"3EKZL9T8Y82J17JWSIYCJ0ZVH9XHCM","3PICF97GBQ3OSYV7E64NX32021FP70","Extract information from resumes","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 09:51:16 PDT 2021","20","BatchId:4434311;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 09:51:16 PDT 2021","","","3ATPCQ38J9QJG7AH86BBOP0XIWCYA2","AP4ELIN3ZCADJ","Submitted","Sun May 09 04:12:37 PDT 2021","Sun May 09 04:23:16 PDT 2021","Wed May 12 04:23:16 PDT 2021","","","","639","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume1.pdf","TRUE","TRUE","FALSE","FALSE","masters","0","5","0","0","Private Equity Associate – Enterprise Software and Technology-Enabled Services","0","TRUE","0","FALSE","0","FALSE","0","0","0","FALSE"
"3EKZL9T8Y82J17JWSIYCJ0ZVH9XHCM","3PICF97GBQ3OSYV7E64NX32021FP70","Extract information from resumes","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 09:51:16 PDT 2021","20","BatchId:4434311;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 09:51:16 PDT 2021","","","3QBD8R3Z22ZSK4QYTISM9VGVCCB4OG","ABAYPFVE5NM8D","Submitted","Sun May 09 02:36:48 PDT 2021","Sun May 09 02:44:42 PDT 2021","Wed May 12 02:44:42 PDT 2021","","","","474","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume1.pdf","FALSE","TRUE","FALSE","FALSE","masters","0","3","0","0","Private Equity Associate","0","TRUE","0","TRUE","0","TRUE","4","0","0","FALSE"
"37VE3DA4YUX0R2RQEI2H8GTDZOXHBF","3PICF97GBQ3OSYV7E64NX32021FP70","Extract information from resumes","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 09:51:16 PDT 2021","20","BatchId:4434311;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 09:51:16 PDT 2021","","","39ZSFO5CA9CD0RTGSBRZE3X3CQFJUF","AZJYLX4T2W3NL","Submitted","Fri May 07 17:50:17 PDT 2021","Fri May 07 18:30:32 PDT 2021","Mon May 10 18:30:32 PDT 2021","","","","2415","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume2.pdf","TRUE","TRUE","FALSE","FALSE","high school","0","0","0","0","Consulting Intern","0","TRUE","0","FALSE","0","FALSE","3","3","0","FALSE"
"37VE3DA4YUX0R2RQEI2H8GTDZOXHBF","3PICF97GBQ3OSYV7E64NX32021FP70","Extract information from resumes","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 09:51:16 PDT 2021","20","BatchId:4434311;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 09:51:16 PDT 2021","","","3ATPCQ38J9QJG7AH86BBOP0XIULAYJ","A1WF19EWL8S823","Submitted","Sat May 08 10:03:22 PDT 2021","Sat May 08 10:10:20 PDT 2021","Tue May 11 10:10:20 PDT 2021","","","","418","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume2.pdf","TRUE","TRUE","TRUE","TRUE","bachelors","0","0","0","0","Consulting Intern","0","FALSE","0","TRUE","0","TRUE","0","2","0","FALSE"
"37VE3DA4YUX0R2RQEI2H8GTDZOXHBF","3PICF97GBQ3OSYV7E64NX32021FP70","Extract information from resumes","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 09:51:16 PDT 2021","20","BatchId:4434311;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 09:51:16 PDT 2021","","","3T111IHZ5F6WENOQ255HKYWG9RER9D","AP4ELIN3ZCADJ","Submitted","Sun May 09 03:55:02 PDT 2021","Sun May 09 04:01:03 PDT 2021","Wed May 12 04:01:03 PDT 2021","","","","361","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume2.pdf","FALSE","FALSE","FALSE","FALSE","bachelors","0","0","0","0","Vice President, NYU Sports Business Society","0","TRUE","0","FALSE","0","FALSE","0","1","0","FALSE"
"3GITHABACY1YDLD5YN4JC7N5RUTN2S","3PICF97GBQ3OSYV7E64NX32021FP70","Extract information from resumes","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 09:51:16 PDT 2021","20","BatchId:4434311;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 09:51:16 PDT 2021","","","3EWIJTFFVPNP9PV8G32OSGW4RTFE0M","AZJYLX4T2W3NL","Submitted","Fri May 07 17:47:00 PDT 2021","Fri May 07 18:10:41 PDT 2021","Mon May 10 18:10:41 PDT 2021","","","","1421","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume3.pdf","TRUE","FALSE","FALSE","TRUE","associate","0","3","0","0","Sports Agency Intern","0","TRUE","0","TRUE","1","FALSE","0","2","0","FALSE"
"3GITHABACY1YDLD5YN4JC7N5RUTN2S","3PICF97GBQ3OSYV7E64NX32021FP70","Extract information from resumes","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 09:51:16 PDT 2021","20","BatchId:4434311;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 09:51:16 PDT 2021","","","3XXU1SWE8NBMJCEW0Y02WX6D6J30A9","AP4ELIN3ZCADJ","Submitted","Sun May 09 05:08:56 PDT 2021","Sun May 09 05:15:32 PDT 2021","Wed May 12 05:15:32 PDT 2021","","","","396","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume3.pdf","TRUE","TRUE","FALSE","TRUE","bachelors","0","1","0","0","Sports Agency Intern","0","TRUE","0","FALSE","0","FALSE","0","1","0","FALSE"
"3RZS0FBRWKQBEOHKBV6HS91M307CPM","3PICF97GBQ3OSYV7E64NX32021FP70","Extract information from resumes","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 09:51:16 PDT 2021","20","BatchId:4434311;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 09:51:16 PDT 2021","","","352YTHGROWTISN4BP5XWPMJU0RZH49","ABAYPFVE5NM8D","Submitted","Sun May 09 09:43:28 PDT 2021","Sun May 09 09:48:43 PDT 2021","Wed May 12 09:48:43 PDT 2021","","","","315","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume4.pdf","TRUE","TRUE","FALSE","TRUE","high school","0","1","0","0","Business Development intern","0","TRUE","0","TRUE","0","FALSE","0","1","1","TRUE"
"3RZS0FBRWKQBEOHKBV6HS91M307CPM","3PICF97GBQ3OSYV7E64NX32021FP70","Extract information from resumes","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 09:51:16 PDT 2021","20","BatchId:4434311;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 09:51:16 PDT 2021","","","35LDD5557BKPY3UP1U0PO8GMETCMKP","AZJYLX4T2W3NL","Submitted","Fri May 07 17:51:57 PDT 2021","Fri May 07 18:49:37 PDT 2021","Mon May 10 18:49:37 PDT 2021","","","","3460","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume4.pdf","TRUE","FALSE","FALSE","FALSE","high school","0","1","0","0","Business Development Intern (Paid)","0","FALSE","0","TRUE","0","FALSE","0","1","3","FALSE"
